stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
54677,Saint-Donat / De Grosbois,45.602165,-73.536606,0,
54678,Renaude-Lapointe / Béclard,45.609626,-73.58459,0,
54679,Renaude-Lapointe / Béclard,45.609566,-73.584068,0,
54680,Renaude-Lapointe / Minicut,45.611751,-73.590491,0,
54681,Renaude-Lapointe / Minicut,45.61204,-73.590962,0,
54682,Henri-Bourassa / No 9050,45.635254,-73.566974,0,
54683,Henri-Bourassa / No 8601,45.630962,-73.573526,0,
54684,Henri-Bourassa / No 8255,45.627545,-73.578548,0,
54685,Les Galeries d'Anjou / Centre Commercial,45.598056,-73.565462,0,
54686,des Galeries d'Anjou / Entrée des Halles,45.598011,-73.565981,0,
54687,Colbert / No 10700,45.614854,-73.584108,0,
54688,Larrey / L.-J.- Forget,45.618714,-73.583522,0,
54689,Ernest-Cormier / No 8530,45.618686,-73.57171,0,
54690,Renaude-Lapointe / No 10291,45.61112,-73.588186,0,
54691,Renaude-Lapointe / No 10291,45.610983,-73.588189,0,
54692,Colbert / Larrey,45.615413,-73.585748,0,
54693,Val d'Anjou / Place Val d'Anjou,45.596955,-73.551174,0,
54694,Val d'Anjou / Place Val d'Anjou,45.596944,-73.550896,0,
54696,Centre de transport Anjou,45.618998,-73.582026,0,
54697,des Halles / Bélanger,45.595766,-73.564835,0,
54698,du Bois-de-Coulonge / Yves-Prévost,45.598931,-73.547844,0,
54699,Goncourt / Yves-Prévost,45.60139,-73.547212,0,
54700,Claveau / No 9100,45.610708,-73.570359,0,
54701,Grenache / Claveau,45.612126,-73.572561,0,
54702,Claveau / Grenache,45.611495,-73.572185,0,
54703,Claveau / No 9100,45.610918,-73.570552,0,
54704,Parkway / J.-René-Ouimet,45.622009,-73.582922,0,
54705,J.-René-Ouimet / Parkway,45.621792,-73.583245,0,
54706,Parkway / No 10600,45.61986,-73.577916,0,
54707,Parkway / No 10700,45.620641,-73.579742,0,
54708,Centre de transport Anjou,45.619037,-73.582114,0,
54710,Jean-Talon / No 6695,45.593444,-73.573717,0,
54711,de Châteauneuf / Louis-H.-La Fontaine,45.602916,-73.559529,0,
54712,Métropolitain / des Galeries d'Anjou,45.600179,-73.568672,0,
54714,Bourgneuf / Bertin,45.605446,-73.562962,0,
54715,Ray-Lawson / Upton,45.617853,-73.564426,0,
54716,Ray-Lawson / Place Upton,45.617803,-73.564954,0,
54717,Larrey / L.-J.-Forget,45.618301,-73.583885,0,
54718,des Galeries-d'Anjou / Jean-Talon,45.60052,-73.568881,0,
54719,des Galeries d'Anjou / Halles d'Anjou,45.598144,-73.566383,0,
54720,Rondeau / de Châteauneuf,45.616111,-73.551362,0,
54721,L.-J.- Forget / Henri-Bourassa,45.620315,-73.58782,0,
54723,Rondeau / Yvette-Naubert,45.614754,-73.548232,0,
54724,Rondeau / Georges,45.61475,-73.54855,0,
54725,Parkway / No 10800,45.620765,-73.580325,0,
54726,Parkway / No 10600,45.619405,-73.577156,0,
54727,Parkway / No 10700,45.620017,-73.578583,0,
54728,des Galeries-d'Anjou / Bélanger,45.597402,-73.564121,0,
54729,Secant / No 10600,45.61841,-73.578369,0,
54730,Secant / No 10700,45.619351,-73.58055,0,
54732,Jarry / Neuville,45.600677,-73.576442,0,
54733,Henri-Bourassa / Rodolphe-Forget,45.636472,-73.565116,0,
54734,Henri-Bourassa / Rodolphe-Forget,45.636042,-73.565302,0,
54735,Rondeau / De La Vérendrye,45.613635,-73.545977,0,
54737,De La Vérendrye / Rondeau,45.613876,-73.54621,0,
54738,Rhéaume / Chaumont,45.612454,-73.545804,0,
54740,Chaumont / Guy,45.612039,-73.545905,0,
54742,Yves-Prévost / Azilda,45.608655,-73.54373,0,
54743,Ray-Lawson / Henri-Bourassa,45.625242,-73.581225,0,
54745,Renaude-Lapointe / No 11300,45.613202,-73.598275,0,
54746,Renaude-Lapointe / No 11300,45.612941,-73.5982,0,
60205,des Sciences / Ray-Lawson,45.616386,-73.560314,0,
60208,de l'Innovation / du Parcours,45.622211,-73.565152,0,
60209,de l'Innovation / No 9201,45.620923,-73.562164,0,
60210,du Parcours / du Golf,45.624047,-73.563669,0,
60211,du Golf / de l'Invention,45.625028,-73.569059,0,
60216,du Golf / de l'Invention,45.624822,-73.568525,0,
60217,du Golf / du Parcours,45.624341,-73.563791,0,
60218,du Parcours / de l'Innovation,45.622471,-73.565225,0,
60220,de l'Innovation / du Parcours,45.620668,-73.561879,0,
60221,de l'Innovation / des Sciences,45.619176,-73.55842,0,
60223,des Sciences / Ray-Lawson,45.61669,-73.560232,0,
60328,Henri-Bourassa / Ray-Lawson,45.625106,-73.581656,0,
60333,Henri-Bourassa / Armand-Bombardier,45.625541,-73.581484,0,
60387,Henri-Bourassa / Pascal-Gagnon,45.613139,-73.60038,0,
60389,Henri-Bourassa / Renaude-Lapointe,45.613969,-73.599033,0,
60390,Henri-Bourassa / du Golf,45.628685,-73.576418,0,
60391,du Golf / Henri-Bourassa,45.627909,-73.576553,0,
60450,du Golf / No 9884,45.624938,-73.56669,0,
60451,du Golf / No 10400,45.62606,-73.571742,0,
60452,du Golf / No 10400,45.626049,-73.572112,0,
60453,du Golf / No 9884,45.62477,-73.567058,0,
60464,des Sciences / des Bâtisseurs,45.625036,-73.552656,0,
60465,des Bâtisseurs / Métropolitain,45.624261,-73.550067,0,
60468,du Golf / Métropolitain,45.62062,-73.554641,0,
60469,des Sciences / du Golf,45.620746,-73.556753,0,
60470,des Sciences / de l'Innovation,45.619287,-73.558034,0,
60471,Jarry / Parkway,45.614308,-73.564669,0,
60472,Parkway / Grenache,45.616026,-73.569028,0,
60473,Parkway / Ernest-Cormier,45.617494,-73.572451,0,
60474,Parkway / Jules-Léger,45.618985,-73.57588,0,
60475,Renaude-Lapointe / No 11200,45.612265,-73.596206,0,
60206,de l'Innovation / des Sciences,45.619324,-73.558473,0,
60489,Renaude-Lapointe / No 11200,45.612009,-73.595953,0,
60490,Parkway / Grenache,45.616018,-73.569463,0,
60491,Jarry / Parkway,45.614465,-73.564347,0,
60492,des Sciences / de l'Innovation,45.618947,-73.557992,0,
60493,des Sciences / du Golf,45.620936,-73.556243,0,
60494,des Sciences / No 9500,45.623599,-73.553912,0,
54731,Larrey / L.-J.-Forget,45.618246,-73.58375,0,
61264,Louis-H.-La Fontaine / No 7755,45.602836,-73.560967,0,
54749,des Grandes-Prairies / No 4840,45.588707,-73.619303,0,
54750,Métropolitain / Lacordaire,45.58282,-73.589394,0,
54751,Métropolitain / Viau,45.576813,-73.594789,0,
54752,Lionel-Groulx / des Grandes-Prairies,45.586029,-73.621428,0,
54753,Lionel-Groulx / Louis-Roy,45.585797,-73.621199,0,
54754,des Grandes-Prairies / Viau,45.590112,-73.618024,0,
54755,des Grandes-Prairies / Viau,45.589857,-73.618534,0,
54756,Lionel-Groulx / Couture,45.584502,-73.61796,0,
54757,Couture / Lionel-Groulx,45.584703,-73.61808,0,
54758,Lionel-Groulx / Couture,45.584546,-73.618373,0,
54759,Couture / Pierre-Elliott-Trudeau,45.585645,-73.616873,0,
54760,des Grandes-Prairies / Saguenay,45.592609,-73.615876,0,
54761,Lionel-Groulx / Gaspésie,45.583508,-73.616,0,
54762,Lionel-Groulx / Gaspésie,45.583611,-73.615938,0,
54763,des Grandes-Prairies / Salvaye,45.593911,-73.615062,0,
54764,des Grandes-Prairies / Puyseaux,45.595872,-73.613863,0,
54765,Couture / Long-Sault,45.589139,-73.614239,0,
54766,Couture / Long-Sault,45.589143,-73.614011,0,
54767,Couture / Viau,45.588423,-73.614863,0,
54768,Couture / François-1er,45.590588,-73.612918,0,
54769,Lionel-Groulx / Goya,45.583181,-73.613654,0,
54770,Lionel-Groulx / Maritain,45.583064,-73.613972,0,
54771,Lacordaire / des Grandes-Prairies,45.599039,-73.611732,0,
54772,des Grandes-Prairies / Lacordaire,45.599612,-73.611605,0,
54773,Lacordaire / des Grandes-Prairies,45.599203,-73.612176,0,
54774,des Grandes-Prairies / Lacordaire,45.598525,-73.612242,0,
54775,des Grandes-Prairies / No 5850,45.599617,-73.611308,0,
54776,des Grandes-Prairies / No 5940,45.600748,-73.610128,0,
54777,Couture / Grasset,45.590607,-73.612686,0,
54778,Lavoisier / Primot,45.584826,-73.61187,0,
54779,Lavoisier / Primot,45.584596,-73.611751,0,
54780,Lavoisier / Lionel-Groulx,45.583296,-73.612063,0,
54781,Lavoisier / Lionel-Groulx,45.58353,-73.611886,0,
54782,Couture / Salvaye,45.592548,-73.611408,0,
54783,Couture / Salvaye,45.592562,-73.611176,0,
54784,Lavoisier / Provence,45.58653,-73.611103,0,
54785,Viau / Lavoisier,45.586999,-73.610491,0,
54788,Lavoisier / Viau,45.586683,-73.610804,0,
54787,Viau / Lavoisier,45.58697,-73.610882,0,
54789,Viau / Lavoisier,45.586862,-73.610186,0,
54790,Couture / Puyseaux,45.594485,-73.610108,0,
54791,Couture / Puyseaux,45.594143,-73.61011,0,
54792,des Grandes-Prairies / du Prado,45.601854,-73.609273,0,
54793,des Grandes-Prairies / du Prado,45.601498,-73.609352,0,
54794,Lacordaire / Couture,45.596627,-73.608481,0,
54795,Couture / Lacordaire,45.596811,-73.608677,0,
54796,Lacordaire / Couture,45.59657,-73.608926,0,
54797,Couture / Lacordaire,45.59639,-73.608742,0,
54798,Lavoisier / Daillon,45.589445,-73.608292,0,
54800,Robert / Provencher,45.580334,-73.607987,0,
54801,Couture / Périnault,45.599279,-73.606999,0,
54802,Couture / Périnault,45.599007,-73.607015,0,
54803,Robert / Narbonne,45.581965,-73.607629,0,
54804,Robert / Narbonne,45.58172,-73.607646,0,
54805,Robert / D'Artagnan,45.582971,-73.606722,0,
54806,Robert / D'Artagnan,45.582953,-73.606532,0,
54807,Viau / Valéry,45.585243,-73.606579,0,
54808,Viau / Valéry,45.585226,-73.607004,0,
54809,Couture / du Prado,45.600319,-73.605837,0,
54810,du Prado / Couture,45.600204,-73.606172,0,
54811,Couture / du Prado,45.599869,-73.606147,0,
54812,Provencher / Compiègne,45.578078,-73.60569,0,
54813,Provencher / Compiègne,45.578295,-73.606126,0,
54814,Lacordaire / Honoré-Mercier,45.595106,-73.605103,0,
54815,Lacordaire / Honoré-Mercier,45.595072,-73.605598,0,
54816,Langelier / des Grandes-Prairies,45.605018,-73.603031,0,
54817,Viau / Robert,45.584373,-73.604644,0,
54818,Robert / Viau,45.584536,-73.604857,0,
54819,Viau / Robert,45.584443,-73.605252,0,
54820,Robert / Viau,45.584289,-73.605056,0,
54821,Lavoisier / Dujarié,45.591237,-73.604719,0,
54822,Provencher / Jean-Rivard,45.576742,-73.604324,0,
54823,Provencher / Jean-Rivard,45.576264,-73.604052,0,
54824,Couture / Le Royer,45.602082,-73.60335,0,
54825,Couture / Le Royer,45.601869,-73.603439,0,
54826,Viau / Jean-Nicolet,45.582227,-73.602915,0,
54827,Viau / Jean-Nicolet,45.582573,-73.603222,0,
54828,Viau / D'Artagnan,45.580939,-73.60256,0,
54829,Viau / D'Artagnan,45.581102,-73.602891,0,
54830,Provencher / d'Assise,45.574926,-73.602663,0,
54831,Provencher / d'Assise,45.575031,-73.602957,0,
54832,Lacordaire / Lavoisier,45.593234,-73.601875,0,
54833,Lavoisier / Lacordaire,45.59346,-73.601939,0,
54834,Lacordaire / Lavoisier,45.593363,-73.60237,0,
54835,Lavoisier / Lacordaire,45.592997,-73.602149,0,
54836,Langelier / Couture,45.603406,-73.600356,0,
54837,Langelier / Couture,45.603493,-73.600877,0,
54838,Couture / Picasso,45.603047,-73.601227,0,
54839,Couture / Langelier,45.603626,-73.600457,0,
54840,Robert / Nevers,45.585985,-73.60104,0,
54841,Robert / Nevers,45.585996,-73.600644,0,
54842,Jarry / 25e Avenue,45.573684,-73.600795,0,
54843,25e Avenue / Jarry,45.573598,-73.601196,0,
54844,Jarry / 25e Avenue,45.573338,-73.600888,0,
54845,25e Avenue / Jarry,45.573784,-73.60129,0,
54846,Viau / Jean-Rivard,45.579058,-73.60033,0,
54847,Viau / Jean-Rivard,45.579019,-73.600706,0,
54848,Lavoisier / Belcourt,45.595867,-73.60024,0,
54849,Lavoisier / Belcourt,45.595448,-73.600231,0,
54850,Lacordaire / Lafourcade,45.590853,-73.599661,0,
54851,Lacordaire / Lafourcade,45.590982,-73.600138,0,
54852,Lavoisier / Honoré-Mercier,45.597609,-73.599833,0,
54853,Lavoisier / Honoré-Mercier,45.597357,-73.599716,0,
54854,Jarry / Nice,45.57607,-73.598769,0,
54855,Jarry / Nice,45.575724,-73.598864,0,
54856,Lacordaire / Paul-Sauvé,45.589297,-73.598238,0,
54857,Lacordaire / Jobin,45.589669,-73.598922,0,
54858,Lavoisier / Le Royer,45.600007,-73.598833,0,
54859,Lavoisier / Le Royer,45.599775,-73.598758,0,
54860,Lavoisier / Picasso,45.601414,-73.597953,0,
54861,Langelier / Lavoisier,45.601612,-73.597327,0,
54862,Langelier / Lavoisier,45.601744,-73.597961,0,
54863,Lavoisier / Picasso,45.601327,-73.597829,0,
54864,Viau / Jarry,45.577608,-73.597051,0,
54865,Jarry / Viau,45.577776,-73.597234,0,
54866,Viau / Jarry,45.577598,-73.597489,0,
54867,Jarry / Viau,45.577444,-73.597332,0,
54868,Couture / Pascal-Gagnon,45.605463,-73.5965,0,
54869,Couture / Pascal-Gagnon,45.605496,-73.596799,0,
54870,Lacordaire / Robert,45.587387,-73.596803,0,
54871,Robert / Lacordaire,45.587576,-73.596849,0,
54872,Lacordaire / Robert,45.587497,-73.597244,0,
54873,Robert / Lacordaire,45.587255,-73.597315,0,
54874,Jarry / Chamilly,45.579062,-73.59605,0,
54875,Jarry / Chamilly,45.578823,-73.596117,0,
54876,Pascal-Gagnon / Lavaltrie,45.604759,-73.593951,0,
54877,Pascal-Gagnon / Lavaltrie,45.604791,-73.594353,0,
54878,Lacordaire / des Galets,45.585877,-73.595275,0,
54879,Lacordaire / des Galets,45.585942,-73.595755,0,
54880,Langelier / Lacoursière,45.60055,-73.595585,0,
54881,Langelier / Lacoursière,45.600705,-73.595469,0,
54882,Robert / Aimé-Renaud,45.58907,-73.595277,0,
54883,Robert / Aimé-Renaud,45.588725,-73.595384,0,
54884,Jarry / Jean-Nicolet,45.58082,-73.594447,0,
54885,Jarry / Jean-Nicolet,45.580563,-73.594531,0,
54886,Langelier / Bombardier,45.59983,-73.593536,0,
54887,Bombardier / Langelier,45.60013,-73.59359,0,
54888,Langelier / Bombardier,45.599819,-73.593968,0,
54889,Bombardier / Langelier,45.600179,-73.593357,0,
54890,Robert / des Sables,45.590253,-73.59399,0,
54891,Robert / Carrel,45.59089,-73.59361,0,
54892,Jarry / du Cap,45.581964,-73.593403,0,
54893,Jarry / Fleuricourt,45.58254,-73.592742,0,
54894,Robert / Albanel,45.59252,-73.591958,0,
54895,Robert / Albanel,45.591924,-73.592465,0,
54896,Langelier / Belherbe,45.598938,-73.591554,0,
54897,Langelier / Belherbe,45.598919,-73.591982,0,
54899,Bombardier / No 6630,45.601841,-73.591971,0,
54900,Bombardier / No 6630,45.601813,-73.591806,0,
54902,Jarry / Lacordaire,45.584036,-73.591597,0,
54903,Lacordaire / Jarry,45.583656,-73.592067,0,
54904,Jarry / Lacordaire,45.583452,-73.59191,0,
54905,Lacordaire / Jarry,45.583947,-73.592132,0,
54906,Bombardier / Pascal-Gagnon,45.603744,-73.590226,0,
54907,Pascal-Gagnon / Bombardier,45.603436,-73.591244,0,
54908,Bombardier / Pascal-Gagnon,45.603079,-73.59063,0,
54909,Pascal-Gagnon / No 8775,45.603519,-73.591102,0,
54910,Langelier / P.-E.-Lamarche,45.598189,-73.58991,0,
54911,Langelier / P.-E.-Lamarche,45.598183,-73.590349,0,
54912,Robert / Bonnivet,45.594423,-73.590151,0,
54913,Bombardier / Champ-d'Eau,45.604667,-73.589426,0,
54914,Bombardier / Champ-d'Eau,45.604391,-73.589468,0,
54915,Robert / de Guyenne,45.594526,-73.589852,0,
54916,Jarry / Aimé-Renaud,45.586446,-73.589416,0,
54917,Jarry / Aimé-Renaud,45.586118,-73.589563,0,
54918,Viau / Viterbe,45.575053,-73.589685,0,
54919,Viau / Viterbe,45.574848,-73.59001,0,
54920,Lacordaire / Métropolitain,45.582552,-73.589801,0,
54921,Métropolitain / Lacordaire,45.58197,-73.588434,0,
54922,Langelier / Robert,45.597072,-73.587434,0,
54923,Langelier / Robert,45.597087,-73.587924,0,
54924,Langelier / de Louvois,45.597501,-73.588387,0,
54927,Jarry / Comtois,45.588639,-73.587451,0,
54928,Jarry / Comtois,45.588381,-73.587533,0,
54929,Jean-Talon / Provencher,45.571466,-73.587266,0,
54931,Viau / Burel,45.575519,-73.586999,0,
54932,Viau / Millet,45.575296,-73.587744,0,
54933,Jarry / Louis-Vanier,45.589921,-73.586313,0,
54934,Jarry / Louis-Vanier,45.589683,-73.586376,0,
54935,Jean-Talon / Buies,45.572847,-73.58614,0,
54936,Jean-Talon / Buies,45.572561,-73.586177,0,
54937,Langelier / De Blainville,45.596142,-73.584874,0,
54938,Langelier / De Blainville,45.596047,-73.585285,0,
54939,Lacordaire / Paimpol,45.581849,-73.585685,0,
54940,Lacordaire / Paimpol,45.581615,-73.585945,0,
54941,Jarry / de la Salette,45.590721,-73.585422,0,
54942,Jarry / du Béarn,45.591407,-73.584941,0,
54943,Jean-Talon / Cannes,45.574177,-73.585051,0,
54944,Jean-Talon / Cannes,45.573916,-73.585064,0,
54945,Viau / Jean-Talon,45.574867,-73.583999,0,
54946,Jean-Talon / Viau,45.575402,-73.584316,0,
54947,Viau / Jean-Talon,45.574924,-73.584801,0,
54948,Jean-Talon / Viau,45.574486,-73.584663,0,
54949,Jarry / No 6180,45.592006,-73.584233,0,
54950,Jean-Talon / Michelet,45.576588,-73.583619,0,
54951,Jean-Talon / Michelet,45.576153,-73.58369,0,
54952,des Angevins / de Lisieux,45.580176,-73.58301,0,
54953,Jean-Talon / Dollier,45.578388,-73.582572,0,
54954,Jean-Talon / Dollier,45.577905,-73.582665,0,
54955,Jarry / Langelier,45.595193,-73.581405,0,
54956,Langelier / Jarry,45.594852,-73.581798,0,
54957,Jarry / Langelier,45.594701,-73.581666,0,
54958,Langelier / Jarry,45.595085,-73.581845,0,
54959,Jean-Talon / de Lisieux,45.579613,-73.581852,0,
54960,Lisieux / Jean-Talon,45.579471,-73.582165,0,
54961,Jean-Talon / de Lisieux,45.579252,-73.581882,0,
54962,Jarry / du Creusot,45.596622,-73.580088,0,
54963,Jarry / du Creusot,45.597073,-73.579484,0,
54964,de l'Assomption / Jean-Talon,45.581039,-73.580265,0,
54965,Jean-Talon / de l'Assomption,45.581418,-73.580803,0,
54966,Jean-Talon / de l'Assomption,45.581031,-73.580839,0,
54967,de l'Assomption / Jean-Talon,45.580963,-73.580456,0,
54968,Lacordaire / Jean-Talon,45.583264,-73.580534,0,
54969,Jean-Talon / Lacordaire,45.583296,-73.580825,0,
54970,Lacordaire / Jean-Talon,45.582985,-73.58087,0,
54971,Jean-Talon / Lacordaire,45.582815,-73.580515,0,
54972,Jean-Talon / Mainville,45.584982,-73.580488,0,
54973,Jean-Talon / Mainville,45.584663,-73.580497,0,
54974,Jean-Talon / de Pontoise,45.582617,-73.580636,0,
54975,Jarry / Pascal-Gagnon,45.598422,-73.578472,0,
54976,Jarry / Pascal-Gagnon,45.598089,-73.578564,0,
54977,Jean-Talon / Valdombre,45.587181,-73.578935,0,
54978,Jean-Talon / Valdombre,45.586899,-73.578933,0,
54979,Langelier / Métropolitain (coin Sud-Est),45.593167,-73.577298,0,
54980,Langelier / Métropolitain (coin Nord-Ouest),45.593757,-73.579284,0,
54981,Métropolitain / Langelier,45.593486,-73.57715,0,
54982,Métropolitain / Langelier,45.593931,-73.578739,0,
54983,de l'Assomption / des Becquets,45.579857,-73.577689,0,
54984,de l'Assomption / des Becquets,45.579869,-73.578058,0,
54985,Jean-Talon / Villanelle,45.589052,-73.577601,0,
54986,Jean-Talon / Villanelle,45.588768,-73.577584,0,
54987,Lacordaire / Bourdaloue,45.583378,-73.57706,0,
54988,Lacordaire / Bourdaloue,45.583177,-73.577555,0,
54989,Jean-Talon / De Bellefeuille,45.591086,-73.576034,0,
54990,Jean-Talon / De Bellefeuille,45.590859,-73.576008,0,
54991,Langelier / Jean-Talon,45.591997,-73.57455,0,
54992,Jean-Talon / Langelier,45.592204,-73.575055,0,
54993,Langelier / Jean-Talon,45.592043,-73.575363,0,
54994,Jean-Talon / Langelier,45.591862,-73.575093,0,
54995,Jean-Talon / No 6695,45.593814,-73.573622,0,
54996,Langelier / Dumesnil,45.591628,-73.572883,0,
54997,Langelier / Dumesnil,45.591542,-73.573315,0,
54998,Jean-Talon / No 6875,45.594932,-73.572641,0,
54999,Langelier / De Lotbinière,45.591239,-73.571129,0,
55000,Langelier / De Lotbinière,45.59114,-73.571498,0,
55001,Bélanger / Valdombre,45.584499,-73.571225,0,
55002,Bélanger / Valdombre,45.584203,-73.57123,0,
55003,Bélanger / d'Avila,45.58518,-73.570567,0,
55004,Bélanger / Liénart,45.586345,-73.569826,0,
55005,Bélanger / Dumesnil,45.587161,-73.568941,0,
55006,Bélanger / Dumesnil,45.58718,-73.569129,0,
55007,Bélanger / Daveluy,45.588888,-73.568221,0,
55008,Bélanger / Daveluy,45.588605,-73.568137,0,
55009,Viau / Métropolitain,45.576087,-73.593542,0,
55010,Viau / Métropolitain,45.576589,-73.595179,0,
55011,Métropolitain / Viau,45.575897,-73.593893,0,
55012,des Grandes-Prairies / No 4840,45.588928,-73.61938,0,
55013,Jarry / No 6180,45.592313,-73.584103,0,
55014,Métropolitain / Provencher,45.572194,-73.598488,0,
55015,Provencher / Métropolitain,45.571999,-73.59927,0,
55016,Métropolitain / Provencher,45.571463,-73.598316,0,
55017,Jean-Talon / No 6875,45.595356,-73.572043,0,
55021,Lacordaire / Métropolitain,45.582184,-73.588104,0,
55022,Langelier / No 9300,45.605387,-73.604024,0,
55023,Lavoisier / J.-M.-Lefebvre,45.590092,-73.606914,0,
55024,Langelier / Métropolitain (coin Nord-Est),45.593758,-73.578659,0,
55025,Langelier / Métropolitain (coin Sud-Ouest),45.593194,-73.578067,0,
55026,Métropolitain / No 6170,45.590802,-73.580881,0,
55027,des Grandes-Prairies / Langelier,45.605515,-73.605174,0,
55028,Robert / de Honfleur,45.593198,-73.591077,0,
60477,Pascal-Gagnon / des Grandes-Prairies,45.609,-73.6012,0,
